name,source_path,x0,x1,y0,y1
wall_path6_0905,path6,808,820,514,515
wall_path6_0906,path6,1242,1245,514,515
wall_path6_0907,path6,812,824,515,516
wall_path6_0908,path6,1241,1245,515,516
wall_path6_0909,path6,816,828,516,517
wall_path6_0910,path6,1241,1244,516,517
wall_path6_0911,path6,820,832,517,518
wall_path6_0912,path6,1241,1244,517,518
wall_path6_0913,path6,824,836,518,519
wall_path6_0914,path6,1240,1244,518,519
wall_path6_0915,path6,828,840,519,520
wall_path6_0916,path6,1240,1243,519,520
wall_path6_0917,path6,831,843,520,521
wall_path6_0918,path6,1240,1243,520,521
wall_path6_0919,path6,835,847,521,522
wall_path6_0920,path6,1239,1242,521,522
wall_path6_0921,path6,839,851,522,523
wall_path6_0922,path6,1239,1242,522,523
wall_path6_0923,path6,843,855,523,524
wall_path6_0924,path6,1238,1242,523,524
wall_path6_0925,path6,847,859,524,525
wall_path6_0926,path6,1238,1241,524,525
wall_path6_0927,path6,851,863,525,526
wall_path6_0928,path6,1238,1241,525,526
wall_path6_0929,path6,855,867,526,527
wall_path6_0930,path6,1237,1241,526,527
wall_path6_0931,path6,859,871,527,528
wall_path6_0932,path6,1237,1240,527,528
wall_path6_0933,path6,863,875,528,529
wall_path6_0934,path6,1237,1240,528,529
wall_path6_0935,path6,866,878,529,530
wall_path6_0936,path6,1236,1239,529,530
wall_path6_0937,path6,870,882,530,531
wall_path6_0938,path6,1236,1239,530,531
wall_path6_0939,path6,874,886,531,532
wall_path6_0940,path6,1235,1239,531,532
wall_path6_0941,path6,878,890,532,533
wall_path6_0942,path6,1235,1238,532,533
wall_path6_0943,path6,882,894,533,534
wall_path6_0944,path6,1235,1238,533,534
wall_path6_0945,path6,886,898,534,535
wall_path6_0946,path6,1234,1238,534,535
wall_path6_0947,path6,890,902,535,536
wall_path6_0948,path6,1234,1237,535,536
wall_path6_0949,path6,894,906,536,537
wall_path6_0950,path6,1234,1237,536,537
wall_path6_0951,path6,898,911,537,538
wall_path6_0952,path6,997,1012,537,538
wall_path6_0953,path6,1233,1236,537,538
wall_path6_0954,path6,901,921,538,539
wall_path6_0955,path6,997,1059,538,539
wall_path6_0956,path6,1233,1236,538,539
wall_path6_0957,path6,905,931,539,540
wall_path6_0958,path6,997,1106,539,540
wall_path6_0959,path6,1232,1236,539,540
wall_path6_0960,path6,911,941,540,541
wall_path6_0961,path6,997,1000,540,541
wall_path6_0962,path6,1012,1153,540,541
wall_path6_0963,path6,1232,1235,540,541
wall_path6_0964,path6,921,951,541,542
wall_path6_0965,path6,997,1000,541,542
wall_path6_0966,path6,1059,1200,541,542
wall_path6_0967,path6,1232,1235,541,542
wall_path6_0968,path6,931,1000,542,543
wall_path6_0969,path6,1107,1235,542,543
wall_path6_0970,path6,941,1000,543,544
wall_path6_0971,path6,1154,1234,543,544
wall_path6_0972,path6,951,999,544,545
wall_path6_0973,path6,1201,1234,544,545
wall_path7_0000,path7,1076,1086,458,459
wall_path7_0001,path7,1076,1093,459,460
wall_path7_0002,path7,1078,1100,460,461
wall_path7_0003,path7,1085,1108,461,462
wall_path7_0004,path7,1093,1115,462,463
wall_path7_0005,path7,1100,1122,463,464
wall_path7_0006,path7,1107,1130,464,465
wall_path7_0007,path7,1115,1137,465,466
wall_path7_0008,path7,1122,1144,466,467
wall_path7_0009,path7,1129,1152,467,468
wall_path7_0010,path7,1137,1159,468,469
wall_path7_0011,path7,1144,1166,469,470
wall_path7_0012,path7,1151,1174,470,471
wall_path7_0013,path7,1159,1181,471,472
wall_path7_0014,path7,1166,1189,472,473
wall_path7_0015,path7,1173,1201,473,474
wall_path7_0016,path7,1181,1213,474,475
wall_path7_0017,path7,1189,1225,475,476
wall_path7_0018,path7,1201,1237,476,477
wall_path7_0019,path7,1213,1248,477,478
wall_path7_0020,path7,1225,1249,478,479
wall_path7_0021,path7,1237,1249,479,480
